sales_commission_code,discount_amount,discount_id
\N,30.4663,dis_9c33a75a-cbb2-4e2c-abe3-9b873c8322b7
\N,13.2462,dis_51cfc6d6-8067-4862-bad4-fd0e465f1c2f
\N,22.4167,dis_42d8956e-34f7-4fe0-a573-8fa7f9515e2e
\N,35.5611,dis_2e3cce80-e081-4b04-8eb3-34d9a8f9bc47
\N,463.7101,dis_0b40469a-971b-4893-b9a1-d16a4648c929
\N,133.2899,dis_78635417-bcb4-4003-9ee3-1bd8650c3d9d
\N,2557.7,dis_c9bc937b-fed1-426a-a844-993a9aaf4541
R-MUX-52116,3200.0,dis_ff4f97aa-6766-4609-8cb1-80513107948b
R-PEW-57740,798.0,dis_fbfafbd7-d94c-48a3-880f-d10068665f26
\N,1119.55,dis_4c42c69a-7e22-4525-b498-28f4466d46a1
\N,780.45,dis_006d595a-b226-484b-b8d5-622fc6b28923
\N,967.85,dis_8a9338d5-4be8-4588-bbd0-4b66a59267f1
111066,2000.0,dis_6ef15c3f-518f-48e8-8235-15b4597a619f
\N,13.725,dis_12f7ef2c-7b74-48e8-9466-0167ebfc0c3b
\N,614.85,dis_d8cf4fb9-2b21-4436-9477-7f8ee824878a
\N,95.1673,dis_5c2d1a56-1df0-485c-874a-8562b6cc47ea
\N,110.6957,dis_98541861-edbc-4a96-bb05-d05e0353b071
\N,31.0569,dis_5f7b4eb9-1f24-441d-a5ab-99c8e6bebda0
\N,79.6832,dis_1146173e-ba12-4519-bdde-97def22007c5
\N,160.5399,dis_1da5b6a6-dee3-4789-a83e-aa17359a6f5e
\N,30.8351,dis_62d47bc7-8db2-4fee-8807-a5e810572d02
BF503,1000.0,dis_7eca387a-1f06-425a-a7cb-051a398a5f2a
\N,2247.75,dis_e4f13a1f-32c4-4dbe-a2b5-a235e22a89fc
\N,605.8,dis_3b1e9727-5e83-41c0-ad8a-c57e23850c27
\N,125.91,dis_b8bafaf2-5cfd-4382-8884-ef850aa70a1e
\N,426.8,dis_7e6fc948-db80-4c28-ad64-ccec2b18eb2e
C-RWP-45893,152.41,dis_4263fd25-bb6e-4498-b556-b41f8ce9b1be
C-RWP-45893,198.18,dis_42023619-228e-42c8-b90b-7619acc3ecc5
\N,3976.1882,dis_6d47b85f-919e-4b83-85eb-6b905ba1241c
\N,23.8118,dis_680ea90f-afc3-4000-a5f9-c1f124084af2
cisb30211,23.0028,dis_7480d0b1-08b2-47a4-beb9-a6213ac0121f
cisb30211,16.4306,dis_4307e719-4900-4ca9-b204-58034d459d27
cisb30211,19.7167,dis_16d6bb34-72b3-40b4-b868-492ead4a1c40
cisb30211,130.975,dis_13587798-6631-4ced-afcf-8b6eabea61f4
cisb30211,65.7222,dis_7557ef57-401a-4ac7-a5ed-80b906cc4d67
R-MUX-109887,2019.9,dis_8d33cd76-8445-4691-b432-aaf9f7f0a6a6
\N,254.4947,dis_480d392e-d732-4d1f-84f0-ae4ca0390c56
\N,60.1053,dis_5c9368fd-496a-4cd0-88a4-d357b3cf5463
cisb30211,4200.0,dis_016f803b-5cfd-4cc6-8f5d-f7488a824988
C-LHW-50074,1284.0,dis_3c071d84-9d39-4304-8e46-35fcc795c36a
\N,23.0028,dis_8e5671a4-04d4-421c-a926-0ae2765935eb
\N,16.4306,dis_b731e2b3-e97b-42c6-afe7-cb4850444891
\N,19.7167,dis_73aeaec4-eec5-4792-a9f4-f0b32f5c0567
\N,130.975,dis_595275a8-211d-4341-a227-8bd397336e2a
\N,65.7222,dis_4d45a9f4-1665-4eb0-89c8-b635cfc75754
R-KHW-103983,2374.95,dis_6561c229-80f4-4ea6-9dbc-69f41a43d51f
C-30197,176.8,dis_79af1dda-f4ae-4e37-9adc-c0fe9b92353c
C-30197,66.9,dis_62118e2e-8db9-4e9a-b4f1-572aa02965aa
\N,1342.6,dis_ba9bd772-b975-425e-9f94-baf0ffcb9b35
c lhe 41938,4200.0,dis_756a3a87-89b3-4527-8d4d-fdf7ff97799d
Lhc 90661,839.6,dis_d5d7fd33-7a46-41d0-8356-896671870438
R-LHW-104419,2269.8,dis_c6c6bdea-2eca-4ba3-98e5-5c183d3e658e
\N,204.1124,dis_2ff90330-9743-43d7-8e9d-4a0624f5d64f
\N,68.5376,dis_fdfc8bae-9028-4c03-b1de-b9a28bb00d30
\N,2114.75,dis_1eeb2024-e9bc-4a1e-be53-1d49421c2779
C-MUX-6821,3078.4,dis_676331a0-aa6d-4c8e-8b7b-41f01ac55bb4
c-lhc-106005,736.0,dis_016ba724-b6ee-42ca-9b7c-9fd38a598704
C-GUJ-33193,1835.0,dis_246c34fb-6fc4-424a-a9d1-ac8564b7b17f
R-MUX-107943,0.0,dis_8c088671-d458-4b4a-8c07-2aaa8d4e6cc9
\N,279.5353,dis_687b41a7-2eae-4dfd-9e82-8102b9dc7155
\N,4920.4647,dis_384fce61-c0b2-4853-91dc-cc3a65f1c24d
\N,421.875,dis_e5de9d15-171a-4cdc-bef6-99c78c881d09
Lhc 90661,596.0,dis_1631b045-f1c8-4e38-a5ae-3e00eef8b801
c lhe 41938,1242.3,dis_f2b8ee3f-e379-4b82-9692-b4df4721c8d5
C-RWP-7840,0.0,dis_5f559c05-6491-4ba3-8aef-ced4bc8234c0
\N,103.0529,dis_c29d8cbd-6a68-4420-a850-094390878636
\N,3896.9471,dis_01d09e1e-c72e-41f7-90ff-24f3086d4fea
C-LHC-30667,895.0,dis_0f0b6f7a-5363-4bdd-ac88-06662489a332
MUX-C-47236,119.9,dis_ccae28f5-2c48-4981-880b-4f25d0e5f76c
MUX-C-47236,99.9,dis_4596ee32-3035-4af9-815c-9fa7ecb49c38
\N,181.8513,dis_be86931e-04fd-4190-ae9a-d4353299d8a1
\N,81.8149,dis_4731ed40-fdd5-46ff-89fc-4d5997aaa386
\N,145.5904,dis_7d9d7518-77ef-41c8-8f78-ca38c039353d
\N,72.5219,dis_9beac88e-e401-4dfe-9940-4d5102e845a4
\N,263.8484,dis_16f9a1dc-d63d-42a6-a374-6082e713aa6a
\N,1036.9018,dis_76e31c10-0aaf-4151-965c-90f3948bae59
\N,38.2614,dis_2ed79dff-f0d1-4c68-9571-2bfff65e60b5
\N,60.9737,dis_1c292ec3-332a-494e-b394-2567d04c877a
\N,87.0054,dis_b9544055-9004-4e2d-90a1-d1dfd9d581c7
\N,69.5344,dis_db4b5ffc-de55-4b7c-99e3-d27fb8dbea18
\N,121.4232,dis_e8c510b5-9be7-493e-b792-9800da4324b6
\N,192.4,dis_603a0772-fed0-4309-8b83-b7be7c4dfa36
R-mux-90508,3054.7,dis_1c3f7c6a-a06e-486d-8ad6-b723a6dd9b74
\N,494.83,dis_907327d0-4494-4376-a8b9-bd7ad776b8ed
c-lhc-30667,609.5,dis_cce88e5d-a63e-4c7b-8c03-d26e915c2c0d
C LHE 100471,3700.0,dis_12a9d135-058b-4e83-b87b-6762f334a0c6
101181,1603.0,dis_84095585-14f5-4f56-8d78-027b53c3a1d6
R-MUX-52116,11000.0,dis_401a5173-1961-4dad-adf3-bf8bae263346
\N,1665.5,dis_ba58d746-230e-4006-9005-c8bfff0696ef
\N,2855.0,dis_9ea5c305-9e33-406c-a8f1-933f8fc302a5
\N,585.45,dis_d45bb230-d254-483c-9f0b-0dd547452f3d
R-MUX-90515,4000.0,dis_fadd92ec-5f03-43b0-9c95-e833a7c989dd
\N,977.5314,dis_acc98feb-6a9c-4c55-8b70-599b532cc48b
\N,22.4686,dis_3bbc7d6b-1229-4b28-8849-d1ce3d409044
7906,329.9,dis_aa2ddc10-1398-416a-9cd8-af012e1d4387
R-GUJ-105814,2269.8,dis_7a7497f2-f468-4388-ae0a-06172b1973af
\N,164.2545,dis_4b23e2a5-b38a-4f57-9083-bee6c8956ac8
\N,74.6455,dis_e1538399-52cd-40ba-b82e-667fa31504d5
\N,230.2,dis_813ead76-215d-47d0-ba5f-faf911305985
\N,450.7988,dis_0526720b-d3b1-4209-be6c-297e082cddaf
\N,684.2229,dis_21f3dc9a-9d8b-4343-a29b-8f095e778c1d
\N,164.9782,dis_c3834121-96df-4f38-9c72-5fdd10d64f07
\N,2656.95,dis_a4b0df46-d2cb-49bd-8480-a78dea85b9a2
\N,143.05,dis_1d389080-3225-402f-97fc-8d2451de4a3e
c-mux-51688,0.0,dis_9bc3de61-c8b5-4208-a3fe-cb93d1779759
\N,275.1608,dis_00b06d59-68a9-4180-86e8-dee26d576f13
\N,642.6543,dis_c2981446-fc93-417a-82d8-6554679ee07f
\N,458.9076,dis_e5b9d404-5c62-4b1c-af4f-aa9a3158dcc2
\N,45.4773,dis_7e3a57d7-b920-4fed-b42b-b0e4c2713e65
\N,66.2859,dis_7730ede1-ea17-49b2-91fc-00e9aed1d86a
\N,384.8573,dis_e75845d4-315a-4257-9309-74f4ebdc6d47
\N,88.4551,dis_86b44234-b270-4fab-acc0-acd3e09c5d15
\N,132.7935,dis_69db3a14-6bab-44fe-96c6-3b9011a64dde
\N,235.6586,dis_9bce1f43-1ad7-4887-a92b-6af1297039b0
\N,47.6638,dis_05f5fac3-a8d8-4748-9ec9-c0d0c500539b
\N,159.2818,dis_1f62f7e8-3c2b-4e51-9778-a479a5dfd781
\N,370.1129,dis_18cf4095-f9e1-4f50-93dd-5ba98404e67c
\N,470.6053,dis_10abe5e2-88f3-4b31-9f3a-d0763651a645
\N,30.0987,dis_7ebee4b5-e131-483d-8295-e59aab2258b2
\N,969.9013,dis_4f53ccf2-a93a-46bb-a11c-8e2cd9f9d093
\N,42.7341,dis_e2091503-7c79-4c3d-ac48-f5640bb53aec
\N,216.7075,dis_d051f6d6-3a56-4114-8a05-9d982066dc54
\N,188.2904,dis_1e47be2b-0a86-49a3-a4bc-38567f861809
\N,1010.8679,dis_0256f1ad-4c45-4f94-8261-fe8d4bbad963
\N,1960.28,dis_23597c0c-70fa-4c94-a523-09726ef3c30c
\N,1039.72,dis_87cb4711-6378-40f8-a893-a4aeb6748c48
\N,1356.45,dis_9de97ef1-0467-4b1d-8566-59bcc339dbc9
C-GUJ-33193,2287.7,dis_bc852a3c-93b9-4535-82ff-16c42b2f7569
R-MUX-90507,9419.1587,dis_94853009-0405-4218-969c-77258fede8e6
R-MUX-90507,80.8413,dis_1887d2e3-8266-40f5-8185-167b0e4ccf9d
\N,1835.1,dis_4bee5c14-1114-4cc8-a21e-b757f6d302e5
\N,150.9,dis_13e40089-e21f-48da-a820-827d3350fa23
R-HDD-108064,1227.0,dis_eb23e0f8-bf7f-4317-bfcb-dc0f278458af
\N,4832.1288,dis_c0084f46-dc88-45d4-8860-d7a8b046aa90
\N,167.8712,dis_77bc5396-5fed-4572-994e-ac6627b9fbea
R-MUX52221,2000.0,dis_6db9b109-b481-42b3-829e-17da3acdb838
100417604,2352.0,dis_d3655e8e-3394-46d3-a7fe-0adc63a86f49
R-GUJ-105814,1995.7,dis_1237f0fe-10fd-4e39-8802-3cef36a671cb
R-KHS-103986,3700.0,dis_eb2727fa-e24c-43a8-9424-db9d6a84fc1d
R-MUX52221,1629.9,dis_cc6e46ec-17a3-49a5-871c-3b7dabe032e1
\N,630.2596,dis_3f424633-1ba1-48aa-b459-efb87ebcafc5
\N,765.9404,dis_c2c0ee95-e4ed-4119-a6ef-5903eb76c769
C-MUX-106692,263.6,dis_e67a48a0-2362-49d2-92df-16802c9300cd
104987,0.0,dis_06a74dcf-b68f-444a-8d25-ce20ead34e7e
101181,1735.0,dis_7ad23077-9e2e-45a1-9500-dc07866c6afc
\N,633.8812,dis_b554524d-3fdc-449e-9b36-4c225e3c09db
\N,100.5431,dis_49a0a3b2-3957-4968-b7df-5d6a8bafd277
\N,190.4017,dis_16990ab6-ca37-4cf6-8e94-8ff39f734bad
R-FSD-104368,199.8,dis_d8fb13aa-798f-47b1-8685-fe84120d1dab
R-FSD-104368,29.6,dis_6f25443c-d3a7-43a0-bb14-4fbde437f3da
R-FSD-104368,28.2,dis_569dbeb6-114f-4073-898f-a7c99d78d01f
\N,81.8,dis_a0c14b0c-1c10-461b-9611-1dc1eb976479
\N,476.25,dis_2dd27faf-b120-4152-b15d-534fc100ea69
c-lhe-40935,2500.0,dis_dff99f80-f55a-4d92-8c6b-e58a3adeec6c
c lhe 111015,0.0,dis_f4610765-648b-4b4c-850a-a1dfa320fb45
C-KHW-100211,1803.0,dis_4ddb87a9-c996-4484-904a-c1e010de1e88
\N,238.8922,dis_880483f7-c1ad-4f41-9512-ffc17d6763d0
\N,761.1078,dis_37a7ab82-1a51-409a-b192-ecad098f4056
\N,1019.8,dis_12220a87-7be0-4591-8714-8de000e4f611
R-KHS-107999,1503.0,dis_71ef473b-882c-4d4d-b659-3af89b2eea2b
C-KHE-41912,1278.9,dis_ef9e4523-0224-4d02-a715-6a3cb3c4833a
\N,108.63,dis_1dd18030-852c-49ca-84bc-b03e58ca6439
\N,250.75,dis_0e2abeb7-adc5-4116-8f5c-2d596ad7cce1
\N,26.61,dis_1c7be89d-68eb-4484-9192-a989b8013747
\N,3876.1407,dis_380d2c88-d9b9-4d8d-a283-6f3795122b25
\N,123.8593,dis_7e822d13-196c-49ba-bfb2-68f3ec3d57df
C-GUJ-44840,2269.8,dis_d7716eec-8e47-4785-a468-2a64ce8b244e
C-KHW-90152,1803.0,dis_38f7b9dc-749a-4abb-8911-de373e02415b
80604,1062.2,dis_2ab1704f-a345-4b1f-b29a-ce2d187f5029
\N,202.8,dis_b002d6bb-1065-4d22-bf3d-7c3ee1b147ef
\N,844.7,dis_4f72bcf2-60c0-4a20-bcf0-91c23fee90f0
C-KHW-44416,3500.0,dis_d07f7963-2eca-47e3-896a-49cc4d119e16
\N,32.0486,dis_bb585aac-d25e-41d1-ad57-09a13e0ee55c
\N,205.7977,dis_6df76b53-7494-421f-a61f-8bf3e47dbad7
\N,157.9537,dis_a278ddf7-179b-46ee-b6d3-7c9f0708bc3d
C LHC 30667,168.0,dis_83d72e8f-4ed3-437b-98ab-8f8a8464d52b
C LHC 30667,326.0,dis_b1697cca-11c0-42d5-8f76-351324136548
R-LHE-110015,1500.0,dis_c21e506a-76d6-46c7-b463-f75b1e3ca4ee
R-FSD-52352,1278.9,dis_66187431-63f5-4b5f-8b27-8e3eb817cdc7
R-FSD-104368,99.9,dis_43d11cc2-6e87-4df4-bc32-3077672c32aa
R-FSD-104368,14.8,dis_3aa18113-07dc-4d24-92c7-8d0dcbad4bf0
R-FSD-104368,14.1,dis_daa80afc-8ba9-4845-ad7f-51d3c0836155
\N,3141.9,dis_db29aaa8-3446-4fb8-b583-3d427f3b357a
c-mux-101364,509.9,dis_67959b30-caab-40c2-8822-1c2ccb4bf864
cfsd107709,979.9,dis_f3925b88-2372-4561-a768-baf427f5503e
\N,97.838,dis_d70189ea-de8c-441e-81d7-eb45b9419017
\N,68.6582,dis_0193851d-781b-4590-89c6-35f56e43a551
\N,34.3291,dis_3481d734-ef81-4a4c-a0ee-8064182f60e0
\N,13.2412,dis_e8762249-b5a1-46e5-80de-cbec7d3f18cc
\N,43.8922,dis_4ee72a9c-185c-43d9-8b46-3d188b5fe9bf
\N,449.0363,dis_aee3de7a-5cd8-458e-8df2-68ff3232be4f
\N,327.4648,dis_af3b516f-df90-4908-9b86-b231e511afbe
\N,223.4989,dis_72811ec5-274f-4a0f-b30f-1dfadb180c3d
blackfriday,0.0,dis_25d92e3e-b805-48ab-aa19-89191cc3e69c
CFSD43272,2000.0,dis_1c3230af-fcf7-47f5-ab8a-460304f07192
\N,294.3254,dis_47daabb2-9b43-4413-9732-ae2a339a9625
\N,762.7026,dis_29325c61-ceeb-4ac6-9fa6-e0f14c9f71e9
\N,61.772,dis_6c5b979b-8324-49f2-8405-f70bc47e7b3f
\N,485.6474,dis_311a698d-e38f-40e8-b413-5090cb67260d
\N,514.3526,dis_aa3bddc4-92da-4009-b880-d718b297811c
\N,308.8168,dis_f11d04c0-018e-4b40-8abc-840ce7a06e2b
\N,2960.2332,dis_7dd1a58a-761e-414e-ad69-d4f4a5e33c2a
R-GUJ-45929,108.63,dis_391e103a-58df-463b-b768-9833a2080a1c
R-GUJ-45929,250.75,dis_0f48058b-8ade-4389-b911-4c0c65c1f83a
R-GUJ-45929,117.0,dis_86148352-afc6-4160-9771-66d13f3f989b
R-GUJ-45929,26.61,dis_1a6f72a8-30b2-46a0-b974-229bc68500b2
\N,253.9184,dis_726d038d-ad3f-4b1c-9608-a889c00e8cb3
\N,181.4816,dis_ffc9b7e1-4d95-4c9e-9319-822026568b08
r-lhc-103735,2269.8,dis_83df282c-53f7-42f9-80d7-b4dca060f539
33202,859.9,dis_55a415a7-edfd-480e-a845-428ebeb499b6
\N,398.0307,dis_28af7652-88fc-445b-be8c-542556c7dc9c
\N,7.1693,dis_0a848113-bb3d-4df1-8e2f-fc826e0f9fe5
C-GUJ-44840,2722.5,dis_b12ad81a-199c-437e-b127-4d96838fdc56
80604,1549.8,dis_aa60db1b-fcb1-47c5-90e6-90783675d592
\N,639.45,dis_2256ce9f-9cfa-4beb-a1a2-6899a0fdab4f
106615,0.0,dis_63678ab7-e116-4540-b164-494a546801cd
\N,386.5,dis_dbb1838c-a996-4975-aa5e-a143cd5f8db5
C-MUX-100483,1000.0,dis_d4483d4d-3ac3-4690-8089-399e1e9fe4e8
31510,2183.45,dis_e7130ff9-e84e-4983-8dfb-b59436f3d095
RHDD 90209,279.6,dis_fc160669-94ac-4090-9f1b-7a38ae107ac3
C HDD 44781,1918.35,dis_96b36803-6396-4400-bfee-43781f83c981
R-LHE-110015,1000.0,dis_d654a17d-6391-422d-a359-f0d08cccaf93
R-LHE-11005,1000.0,dis_ce8e7c26-fb07-43c5-a2fe-b751d1a206ca
\N,620.1421,dis_fdb8f03d-f752-4a08-961a-488109fc29ac
\N,4479.8579,dis_8839d277-a894-477d-b0aa-559205cfe5ff
\N,218.43,dis_b3b2bd2d-b153-4fef-9109-3033a0448dc8
\N,284.57,dis_2528f0dc-7412-467c-864b-55e637c6b33b
C-MUX-7245,1005.0,dis_c7c6ed04-d618-4344-8210-6d5901bc11bf
C-MUX-7245,103.5,dis_72b40c6a-b19a-4bfd-93b0-524c3a6a9794
R-KHW-103983,1503.0,dis_cac9a96c-27c7-4ccb-9873-5bc03b522095
C HDD 44781,3000.0,dis_d7851b44-97fd-4f6b-a80f-3ff8045be039
\N,465.1447,dis_a786e9f1-cfb6-4645-984a-939f0e355255
\N,94.2953,dis_59a0ebf0-d2bc-4850-8df3-4f0fae791e2b
\N,957.2796,dis_2477ab3b-0e0d-4a6c-a914-2786be8e3f64
\N,42.7204,dis_80b7436e-360e-47e1-9f53-7a1a855e686f
C-MUX-7245,306.1019,dis_9fc95c45-96ed-40bd-98dd-b7b8d9d22819
C-MUX-7245,70.6301,dis_aba48a7a-212d-48ed-85e2-ffb495ed09e8
C-LHW-50074,286.3,dis_aba7ca8e-aa7a-47a1-aac2-bac89d6db7dd
C-LHW-50074,5.4,dis_34747f08-5af0-4e17-8a58-6f5fe81728bb
\N,142.9866,dis_cbb2901c-b0c5-47ec-bac3-ae641ea487a5
\N,2657.0134,dis_fad966cb-105f-42c5-9fef-fd475ad8eea3
\N,2152.85,dis_7b44b01d-880c-4adf-92f6-3b412bcadd40
R-Guj-57722,203.8,dis_5a7c88e7-f2af-4f0b-905a-223044aa6637
\N,1232.0,dis_e427d91f-0d90-4256-a1f2-0a0d06abe92c
R-KHW-50744,2054.7,dis_3e028eca-c7be-43ff-b0c3-4f1eda9bd983
\N,57.1477,dis_eec87649-c509-417c-b7e3-a2408369120a
\N,23.4322,dis_8cdc7b2b-46ee-40c5-bc86-0412e4f558b2
\N,50.5732,dis_e3438cf4-ac9d-4dea-aeb8-9713bcdcadfd
\N,3368.8469,dis_de78b85c-ef02-4f77-8e94-973ba088343f
C-KHW-100211,2617.3,dis_48837d6f-c772-422c-82b0-15e9291e63a4
C-MUX-100483,140.4,dis_a68f9d15-ed18-4001-b02a-cc0807c54c35
\N,37.0042,dis_fc7d3137-9ffc-49cf-9df2-42ddd89fafe6
\N,62.8541,dis_9348fba8-5304-47d8-8933-ecd6366275c7
\N,94.5467,dis_c0e640f1-cc6a-4679-a70a-375ed9511333
\N,805.5949,dis_4311b8c3-7404-4c83-81c3-2ca4a8d6d092
c-mux-104970,3000.0,dis_be7022a0-7a35-41b5-8170-bb21814519ef
C-MUX-7245,689.85,dis_fa1b7627-76e3-4f04-b5fb-fe69bdb2e750
\N,559.6,dis_00fcda0a-5d33-4a4a-ab5a-0401bba9e653
\N,209.7962,dis_13bc4787-b35c-46d4-9d76-04a52c9d3623
\N,216.6467,dis_fe4f6181-f3e6-457c-9f4c-6875e9e9b0f4
\N,171.0909,dis_135a46ab-43fa-4f77-8383-d359cf72422b
C-KHE-41912,1159.9,dis_aef879d1-df60-44c6-b31e-ea75898cd070
R-FSD-110641,89.9,dis_86de5284-c3d8-47bb-b65e-cdbeabc5ddb8
R-FSD-110641,119.9,dis_e75fddbd-f0c7-43ed-af68-9c4685c5a140
R-FSD-110641,29.9,dis_404b3f70-e9eb-41c8-ba41-2af5d003475a
R-FSD-110641,59.8,dis_5334e44d-bcec-4d5f-ba92-b9e1717337f8
\N,753.5,dis_72efe6a9-dba7-4771-be99-9db9e82b7fc5
C-KHIW-32154,428.4,dis_238726dd-103d-40d3-8634-8b37d28e7f9c
c-lhc-30667,6000.0,dis_7eced13b-e755-4fd3-acef-7ecea78e456d
R-LHW-105666,4500.0,dis_9a851908-cb95-43e7-8952-82f95f1a2c35
\N,1259.85,dis_670c0b40-d8d3-4cfe-b5a5-32b734ff0c8d
Appgift,0.0,dis_5c3c8d57-d701-4018-8590-6461853aca7c
\N,289.5293,dis_616cb0a9-a546-4d39-ad88-7cbc2da44f2b
\N,263.7493,dis_6bab74de-c038-49c0-93f6-075fa8d34d98
\N,198.1756,dis_f1aa4d36-653f-4eca-8420-eac5063228e1
\N,248.5457,dis_3fcf852d-4510-481a-992b-d6a5e332d9ab
R-MUX48272,188.85,dis_3b29627b-63b6-4f7d-a1a5-53927bae819b
C SKZ 30472,1835.0,dis_adf65202-4dcf-40dc-a486-fcdbb666ad4f
\N,930.4,dis_c27d92e1-88d3-474f-aef2-b0249f2b97c5
\N,343.2568,dis_abac5d68-c33c-475a-8874-27ef1e686360
\N,659.0384,dis_19ef2794-1a7e-418d-af77-988a79b15327
\N,105.5048,dis_3a56e26b-875f-4f45-908c-bcb9b5614027
\N,51.98,dis_87eead55-3090-4b00-8985-c7540d4c8209
\N,2399.7,dis_f4fb1d67-369c-4e36-9f98-3c907aca366f
R-FSD-110641,4000.0,dis_ba693072-960d-4ac1-826f-5ef3c71abdcf
\N,133.0894,dis_ef534de5-6b21-4fdc-820f-f8f6b5ab16d7
\N,59.3084,dis_e44a73f6-a7c1-4d52-b356-6ce6f0111395
\N,93.3322,dis_aa8b8315-c594-406b-862e-4ee93b510b52
\N,288.75,dis_f62ef8b0-d601-4c7e-ae1e-62c556b23a68
\N,15100.0,dis_4d6a5bf0-b9c9-4b30-bed3-634d50c2e1e2
C-KHW-100211,1731.6,dis_94485ba8-b67b-4367-9b97-128e1c2e9a08
\N,469.7308,dis_93a69fff-9bfb-4446-a99b-af278530fe53
\N,238.2692,dis_5b3cd0fc-3f58-4332-bf9e-0898177d9d5d
C SKZ 30472,245.0,dis_7cba78a5-8bf5-49d0-a706-bcc5697d9d09
C-KHS-52056,2019.9,dis_6504424c-5880-4db9-bd4c-28660c76eeb7
\N,254.63,dis_222c5028-c8b1-42d5-97e1-df6eac36bde6
C-LHE-3722,696.8,dis_cbf1bf1b-3a49-4d0f-a0e5-d19195af2fe7
\N,14100.0,dis_97846859-f53a-4984-aab4-df6faeb73c4a
\N,13100.0,dis_7952a668-251b-44a5-8a15-c07bac1f4a5c
\N,1354.0,dis_0dc4c9d7-2007-4bec-9e81-78fbc266f45c
C-KHS-52056,1949.9,dis_640cbad7-5ac0-4ba0-8ed3-1dbbf59ed7ac
R-Mux-90511,209.9,dis_f3d0d01b-e5bb-45c8-9186-0dfef1c5e605
C-RWP-45893,392.02,dis_873004a4-af85-459b-b075-b4a6f09f62af
C-RWP-45893,110.98,dis_d4a3a6bb-056b-4da5-80e7-8815e19b9fff
R-GUJ-105814,13000.0,dis_882b853b-1be2-4033-a926-d5807732b001
C-LHW-50074,955.0,dis_dec03d9a-3bfd-4e04-bf1a-5e222bc80f21
C-LHE-3722,1800.0,dis_7f63a5a6-fd00-4017-a848-376c2b8dc9c3
R-MUX-51294,3000.0,dis_911820c9-3334-4c94-98f8-536f6524968d
R-PEW-47076,0.0,dis_144cea47-8d2f-4b1d-9e7f-ad52867bc345
\N,172.1402,dis_969310cc-d508-45b0-a9a6-ff4af06d8a5f
\N,25.5534,dis_a7e00a9a-3706-4048-82a4-5d0b1540e581
\N,124.951,dis_63e2abe0-1c6e-43ff-a9c1-b7e74a4e338c
\N,257.9738,dis_b7116038-2a47-434d-b8c6-75f754f53edf
\N,185.3279,dis_a16ad7a3-6c37-411a-bb61-098513b83588
\N,170.9316,dis_4db8a0e2-fb96-45d8-a42d-7f2698059d98
\N,16.6287,dis_684824c9-f78d-4e0d-8695-07904edc571d
\N,46.4934,dis_3faa614f-5d7f-4331-bece-2844eaf1a10a
\N,93.4,dis_1abc5cb0-1830-43a1-9167-fcea0dd7620e
\N,41.5867,dis_b9ac6b56-4b80-472f-bbfb-245d82730c37
\N,31.5267,dis_4842eb7b-7d78-4b33-8f90-3a40069b898d
\N,39.2896,dis_ee1a071d-ae4a-4850-af4f-54eae4aaf7d8
\N,1615.9418,dis_b3762168-1515-4f8b-85f9-3877778eed21
\N,94.897,dis_285e249c-be1f-4a7b-92c8-9b14b148ef53
\N,57.0332,dis_c9336d66-1d96-41f3-94db-74b8f154285a
LHC90661,849.8,dis_7bbb7324-beea-4689-9153-81f00e987f62
\N,1596.8,dis_8427e79a-a895-4c79-88f8-387a406f0553
R-PEW-57740,0.0,dis_c863f0ba-2674-4e10-96f0-0093869b5568
\N,549.9,dis_f0328d61-b866-4fea-95f5-56ab6707b55d
C-KHS-52056,1583.3,dis_94014b6d-8e45-471c-aa3b-d8f166e6b9ea
\N,863.1,dis_ffa29d2d-11e0-46fe-a039-0146fba7bd22
R-KHW-50744,1247.3,dis_f5326428-6023-48fb-b8dd-ed4f7be7fa96
\N,24.9596,dis_d17c06e1-b0f4-4d4a-ab8c-d59908e40efc
\N,1975.0404,dis_698b9521-ff0b-43b0-8e87-79377be15896
C HDD 44781,1835.0,dis_ffa8922a-8161-4938-acfd-667f3d1dccc9
C-LHC-34286,2000.0,dis_1d088029-0bf6-4012-88f3-4fc3203f6154
C-LHC-34286,7000.0,dis_bdd3bac6-0021-465e-880d-ca7fa5be1e07
\N,502.0,dis_5ea3b48d-8659-4922-908b-834271ba6c3a
R-PEW-104414,5000.0,dis_a41f2acd-e49a-4149-93d4-26506690c067
\N,420.6,dis_fed93d1e-42e2-4d2a-b766-ac4b1570a2a7
\N,148.8,dis_9c54a960-f460-41f1-99a4-6f7da10abfae
MUX_C_100286,2820.0,dis_afc2124e-f193-477d-b5b1-8c0f595d78fb
Cfsb47223,0.0,dis_aca90882-12d2-4ff4-969d-a38046e9fd4c
\N,305.55,dis_1d2d6337-dc0d-453e-bf43-039a3ac577f3
\N,339.5378,dis_f8599541-0e4a-4d68-8fe9-1628c529b7a5
\N,237.5745,dis_ec2d9351-e4e5-41d0-be44-478bf4cca61c
C-KHW-100211,2722.5,dis_fd775cca-9a98-4f53-b38c-8985595c24f8
\N,1090.25,dis_3b23817c-6457-47c3-9472-86a1a14b9613
\N,862.7678,dis_6f9dd996-3235-4b3b-a456-bc04f5df0c4c
\N,36.0452,dis_53c47227-38e6-4b71-aedf-3f8b57101429
\N,101.187,dis_0a5a3c98-26f2-4078-ae43-5ef201a75ae0
